strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rsi2,MRX,2025-05-21,43.923867,43.294133,0.629734,2025-05-21,43.294133,same_day_stop_loss,227,9970.72,-142.95,-0.014337,-1.0,-2.078118,0.640624,0,93.0,setup_rsi2=3.72; next_open_entry; avg_value_10=50.1698M; adr20=4.3091; close=42.6644; ma50=39.0433
rsi2,NVTS,2025-07-31,7.55,7.1,0.45,2025-08-01,7.015,stop_loss,1332,10056.6,-712.62,-0.070861,-1.188889,-1.333333,1.411111,1,97.0,setup_rsi2=3.61; next_open_entry; avg_value_10=316.8759M; adr20=8.8614; close=7.3300; ma50=6.6030
rsi2,OUST,2025-07-31,23.15,22.07,1.08,2025-08-01,22.07,stop_loss,434,10047.1,-468.72,-0.046652,-1.0,-1.703704,0.850927,1,97.0,setup_rsi2=4.37; next_open_entry; avg_value_10=68.8093M; adr20=8.4898; close=23.3800; ma50=20.5864
rsi2,QS,2025-07-31,8.8,8.48,0.320001,2025-08-01,8.2,stop_loss,1142,10049.6,-685.2,-0.068182,-1.874997,-2.187495,0.781248,1,96.0,setup_rsi2=1.67; next_open_entry; avg_value_10=994.9826M; adr20=12.7286; close=8.6000; ma50=7.0252
rsi2,ARQQ,2025-07-31,34.869999,32.77,2.099998,2025-08-01,31.459999,stop_loss,288,10042.56,-982.08,-0.097792,-1.623811,-1.895239,0.485715,1,95.0,setup_rsi2=1.63; next_open_entry; avg_value_10=30.7205M; adr20=9.8318; close=33.2450; ma50=32.8149
rsi2,BBAI,2025-07-31,6.61,6.28,0.33,2025-08-01,6.045,stop_loss,1520,10047.2,-858.8,-0.085477,-1.712122,-1.818182,0.60606,1,95.0,setup_rsi2=3.20; next_open_entry; avg_value_10=579.3610M; adr20=9.9925; close=6.3500; ma50=5.5750
rsi2,BKSY,2025-07-31,18.5,18.26,0.24,2025-08-01,18.26,stop_loss,543,10045.5,-130.32,-0.012973,-1.0,-2.375001,5.000008,1,95.0,setup_rsi2=2.16; next_open_entry; avg_value_10=64.1294M; adr20=8.7396; close=19.2400; ma50=17.0590
rsi2,KC,2025-07-31,14.65,13.61,1.04,2025-08-01,13.61,stop_loss,689,10093.85,-716.56,-0.07099,-1.0,-1.394231,0.197115,1,92.0,setup_rsi2=2.91; next_open_entry; avg_value_10=34.2228M; adr20=3.7743; close=14.4800; ma50=13.0663
rsi2,CIFR,2025-07-31,5.61,5.3,0.31,2025-08-01,5.032,stop_loss,1801,10103.61,-1040.98,-0.10303,-1.864517,-2.225807,0.419354,1,91.0,setup_rsi2=1.93; next_open_entry; avg_value_10=191.2675M; adr20=8.9435; close=5.4600; ma50=4.7718
rsi2,SBSW,2025-08-01,8.172813,8.065915,0.106897,2025-08-01,8.065915,same_day_stop_loss,1228,10036.21,-131.27,-0.01308,-1.0,-2.454545,0.272725,0,95.0,setup_rsi2=0.81; next_open_entry; avg_value_10=89.4532M; adr20=3.5830; close=8.0465; ma50=7.2928
rsi2,EOSE,2025-08-01,5.47,5.41,0.06,2025-08-01,5.41,same_day_stop_loss,1834,10031.98,-110.04,-0.010969,-1.0,-3.333333,2.833337,0,90.0,setup_rsi2=3.00; next_open_entry; avg_value_10=93.8631M; adr20=8.9815; close=5.5100; ma50=4.9927
rsi2,FFAI,2025-08-01,2.215,2.072,0.143,2025-08-01,2.072,same_day_stop_loss,4530,10033.95,-647.79,-0.06456,-1.0,-1.503497,0.0,0,90.0,setup_rsi2=4.45; next_open_entry; avg_value_10=97.1411M; adr20=17.4388; close=2.0100; ma50=1.7516
rsi2,BTCS,2025-08-04,4.005199,3.945863,0.059336,2025-08-04,3.945863,same_day_stop_loss,2511,10057.06,-148.99,-0.014815,-1.0,-2.333329,3.833323,0,97.0,setup_rsi2=0.85; next_open_entry; avg_value_10=33.2792M; adr20=21.3571; close=4.0448; ma50=3.5396
rsi2,CAR,2025-08-04,165.25,159.649994,5.600006,2025-08-04,159.649994,same_day_stop_loss,61,10080.25,-341.6,-0.033888,-1.0,-1.207141,0.071427,0,92.0,setup_rsi2=0.65; next_open_entry; avg_value_10=283.4071M; adr20=4.8845; close=160.4600; ma50=159.5602
rsi2,LEU,2025-08-04,212.0,192.940002,19.059998,2025-08-05,212.789993,ma10_break,47,9964.0,37.13,0.003726,0.041448,-0.703043,0.365163,1,98.0,setup_rsi2=4.13; next_open_entry; avg_value_10=246.8952M; adr20=7.7881; close=210.0500; ma50=180.8964
rsi2,UUUU,2025-08-04,8.89,8.23,0.660001,2025-08-05,9.565,ma10_break,1131,10054.59,763.42,0.075928,1.022726,-0.136364,1.712119,1,97.0,setup_rsi2=3.29; next_open_entry; avg_value_10=112.9534M; adr20=8.3979; close=9.7200; ma50=6.7312
rsi2,SBSW,2025-08-04,8.260275,7.910428,0.349846,2025-08-05,8.260274,ma10_break,1218,10061.01,-0.0,-0.0,-1e-06,-0.055558,1.305557,1,96.0,setup_rsi2=0.62; next_open_entry; avg_value_10=88.5017M; adr20=3.5583; close=8.6976; ma50=7.3555
rsi2,UAVS,2025-08-04,1.98,1.8,0.18,2025-08-05,2.25,ma10_break,5086,10070.28,1373.22,0.136364,1.499999,-0.055555,3.555553,1,96.0,setup_rsi2=3.44; next_open_entry; avg_value_10=38.0108M; adr20=19.6508; close=2.4100; ma50=1.4492
rsi2,QS,2025-08-04,8.37,8.1,0.27,2025-08-05,9.0,ma10_break,1205,10085.85,759.15,0.075269,2.333338,-0.944447,2.740745,1,95.0,setup_rsi2=0.85; next_open_entry; avg_value_10=658.3378M; adr20=12.6479; close=8.3000; ma50=7.1984
rsi2,AEHR,2025-08-04,17.58,15.94,1.64,2025-08-05,19.1,ma10_break,574,10090.92,872.48,0.086462,0.926829,-0.079268,1.176829,1,95.0,setup_rsi2=4.10; next_open_entry; avg_value_10=40.2121M; adr20=9.3023; close=19.0300; ma50=13.8206
rsi2,FFAI,2025-08-04,2.12,2.0,0.12,2025-08-05,2.425,ma10_break,4764,10099.68,1453.02,0.143868,2.54167,-0.25,3.166671,1,93.0,setup_rsi2=2.67; next_open_entry; avg_value_10=100.3354M; adr20=17.9616; close=2.4100; ma50=1.7778
rsi2,EOSE,2025-08-04,5.67,5.27,0.4,2025-08-05,6.0955,ma10_break,1783,10109.61,758.67,0.075044,1.06375,-0.0625,2.174999,1,93.0,setup_rsi2=1.39; next_open_entry; avg_value_10=88.9931M; adr20=9.2122; close=6.2100; ma50=4.9983
rsi2,AVAV,2025-08-04,265.720001,251.339996,14.380005,2025-08-05,268.411005,ma10_break,38,10097.36,102.26,0.010127,0.187135,-0.369263,0.749652,1,92.0,setup_rsi2=1.66; next_open_entry; avg_value_10=241.2960M; adr20=4.1410; close=267.9500; ma50=228.0908
rsi2,CRSP,2025-08-04,56.299999,53.700001,2.599998,2025-08-05,53.700001,stop_loss,179,10077.7,-465.4,-0.046181,-1.0,-1.461539,1.381155,1,91.0,setup_rsi2=1.54; next_open_entry; avg_value_10=201.6620M; adr20=6.5902; close=59.5900; ma50=49.6509
rsi2,CCJ,2025-08-04,73.367147,70.682376,2.684771,2025-08-05,75.453085,ma10_break,138,10124.67,287.86,0.028431,0.776952,-0.189592,1.137547,1,91.0,setup_rsi2=0.72; next_open_entry; avg_value_10=357.7844M; adr20=3.7535; close=75.1137; ma50=69.9744
rsi2,IVZ,2025-08-04,20.221767,19.400529,0.821238,2025-08-05,20.395677,ma10_break,500,10110.88,86.95,0.0086,0.211765,-0.258825,0.35294,1,90.0,setup_rsi2=3.54; next_open_entry; avg_value_10=167.0683M; adr20=3.3261; close=20.2894; ma50=16.2551
rsi2,BBBY,2025-08-05,8.0,7.91,0.09,2025-08-05,7.91,same_day_stop_loss,1265,10120.0,-113.85,-0.01125,-1.0,-1.33333,8.333319,0,91.0,setup_rsi2=1.55; next_open_entry; avg_value_10=38.4046M; adr20=9.4903; close=8.6600; ma50=7.5806
rsi2,TRON,2025-08-06,6.9,6.815,0.085,2025-08-06,6.815,same_day_stop_loss,1464,10101.6,-124.44,-0.012319,-1.0,-5.411763,1.011764,0,99.0,setup_rsi2=3.20; next_open_entry; avg_value_10=35.1261M; adr20=18.1936; close=6.8500; ma50=6.2436
rsi2,AMPX,2025-08-04,6.86,6.07,0.79,2025-08-07,7.541,ma10_break,1464,10043.04,996.98,0.099271,0.862025,-0.126582,2.063291,3,99.0,setup_rsi2=1.33; next_open_entry; avg_value_10=61.0828M; adr20=9.9589; close=7.5400; ma50=5.0322
rsi2,SMXT,2025-08-05,1.6,0.87,0.73,2025-08-07,1.102,ma10_break,6324,10118.4,-3149.35,-0.31125,-0.682192,-0.832877,1.232877,2,92.0,setup_rsi2=0.08; next_open_entry; avg_value_10=53.8021M; adr20=7.5748; close=1.6600; ma50=1.1070
rsi2,TRON,2025-08-07,7.01,6.44,0.57,2025-08-08,7.07,ma10_break,1439,10087.39,86.34,0.008559,0.105263,-0.701754,0.631578,1,99.0,setup_rsi2=2.65; next_open_entry; avg_value_10=33.7817M; adr20=17.8605; close=7.1200; ma50=6.3734
rsi2,NEXT,2025-08-08,10.53,10.4,0.13,2025-08-08,10.4,same_day_stop_loss,956,10066.68,-124.28,-0.012346,-1.0,-1.923075,1.769233,0,90.0,setup_rsi2=2.20; next_open_entry; avg_value_10=28.7289M; adr20=5.0510; close=10.3400; ma50=9.6709
rsi2,SNGX,2025-07-31,1.89,1.21,0.68,2025-08-11,2.611,ma10_break,5318,10051.02,3834.28,0.381481,1.060294,-0.338235,5.132354,11,94.0,setup_rsi2=2.19; next_open_entry; avg_value_10=110.5119M; adr20=18.9224; close=2.9300; ma50=1.5936
rsi2,ASTS,2025-08-12,51.235001,45.459999,5.775002,2025-08-13,50.143999,ma10_break,196,10042.06,-213.84,-0.021294,-0.188918,-0.712554,0.738528,1,94.0,setup_rsi2=3.18; next_open_entry; avg_value_10=479.8974M; adr20=7.0926; close=49.7600; ma50=46.4295
rsi2,AMPX,2025-08-18,7.04,6.94,0.1,2025-08-18,6.94,same_day_stop_loss,1427,10046.08,-142.7,-0.014205,-1.0,-1.850001,2.700002,0,98.0,setup_rsi2=4.74; next_open_entry; avg_value_10=73.4438M; adr20=10.1829; close=7.2100; ma50=6.0258
rsi2,SBSW,2025-08-18,7.959017,7.832684,0.126333,2025-08-18,7.832684,same_day_stop_loss,1263,10052.24,-159.56,-0.015873,-1.0,-1.384618,0.076925,0,91.0,setup_rsi2=2.89; next_open_entry; avg_value_10=56.4086M; adr20=3.4580; close=7.9201; ma50=7.8278
rsi2,RBLX,2025-08-18,115.459999,112.0,3.459999,2025-08-19,118.349998,ma10_break,87,10045.02,251.43,0.02503,0.83526,-0.965317,1.687863,1,92.0,setup_rsi2=2.04; next_open_entry; avg_value_10=1102.0978M; adr20=5.1466; close=119.9500; ma50=113.1712
rsi2,BMNR,2025-08-20,50.265236,47.755973,2.509263,2025-08-20,47.755973,same_day_stop_loss,199,10002.78,-499.34,-0.04992,-1.0,-1.207171,0.852589,0,99.0,setup_rsi2=4.24; next_open_entry; avg_value_10=4644.4077M; adr20=14.9000; close=52.0447; ma50=38.8395
rsi2,TLN,2025-08-20,364.109985,361.425995,2.68399,2025-08-20,361.425995,same_day_stop_loss,27,9830.97,-72.47,-0.007371,-1.0,-4.884513,0.599859,0,93.0,setup_rsi2=3.70; next_open_entry; avg_value_10=314.3042M; adr20=3.7288; close=360.1000; ma50=320.1241
rsi2,BWXT,2025-08-20,164.64813,163.172279,1.475851,2025-08-20,163.172279,same_day_stop_loss,61,10043.54,-90.03,-0.008964,-1.0,-2.32434,0.162167,0,90.0,setup_rsi2=1.12; next_open_entry; avg_value_10=212.9913M; adr20=3.0991; close=163.1025; ma50=149.4977
rsi2,AU,2025-08-20,49.993921,49.945959,0.047962,2025-08-20,49.945959,same_day_stop_loss,200,9998.78,-9.59,-0.000959,-1.0,-1.399949,34.398932,0,90.0,setup_rsi2=1.06; next_open_entry; avg_value_10=118.5494M; adr20=3.3035; close=51.5287; ma50=47.7599
rsi2,MP,2025-08-21,68.209999,66.080002,2.129997,2025-08-21,66.080002,same_day_stop_loss,147,10026.87,-313.11,-0.031227,-1.0,-1.591551,0.605635,0,98.0,setup_rsi2=3.99; next_open_entry; avg_value_10=1002.9309M; adr20=6.7886; close=68.2800; ma50=52.4036
rsi2,JOBY,2025-08-21,14.965,14.1,0.865,2025-08-22,14.55,ma10_break,670,10026.55,-278.05,-0.027731,-0.479769,-0.890174,0.132948,1,95.0,setup_rsi2=1.84; next_open_entry; avg_value_10=414.2570M; adr20=8.0531; close=14.4500; ma50=13.9072
rsi2,CLS,2025-08-21,183.289993,173.229996,10.059998,2025-08-22,181.210007,ma10_break,54,9897.66,-112.32,-0.011348,-0.206758,-0.425447,0.699802,1,95.0,setup_rsi2=2.12; next_open_entry; avg_value_10=584.8448M; adr20=5.2482; close=181.3400; ma50=168.4434
rsi2,LTBR,2025-08-21,13.92,12.93,0.99,2025-08-22,14.38,ma10_break,721,10036.32,331.66,0.033046,0.464647,-0.242424,1.69697,1,94.0,setup_rsi2=4.53; next_open_entry; avg_value_10=29.1951M; adr20=9.6837; close=14.2200; ma50=13.8670
rsi2,PLTR,2025-08-21,157.169998,142.339996,14.830002,2025-08-22,155.315002,ma10_break,63,9901.71,-116.86,-0.011802,-0.125084,-0.364126,0.406608,1,93.0,setup_rsi2=0.90; next_open_entry; avg_value_10=14428.5161M; adr20=4.0879; close=156.1800; ma50=153.1278
rsi2,TLN,2025-08-21,360.0,351.0,9.0,2025-08-22,351.0,stop_loss,27,9720.0,-243.0,-0.025,-1.0,-1.237779,0.885556,1,92.0,setup_rsi2=1.45; next_open_entry; avg_value_10=282.4336M; adr20=3.7456; close=357.8600; ma50=322.1794
rsi2,BWXT,2025-08-21,163.541224,161.21775,2.323474,2025-08-22,165.485774,ma10_break,61,9976.01,118.62,0.01189,0.836915,-0.403433,1.618037,1,91.0,setup_rsi2=0.69; next_open_entry; avg_value_10=210.2281M; adr20=3.1155; close=164.8775; ma50=150.1722
rsi2,JOBY,2025-08-22,14.55,14.37,0.18,2025-08-22,14.37,same_day_stop_loss,689,10024.95,-124.02,-0.012371,-1.0,-1.972222,2.944438,0,95.0,setup_rsi2=1.20; next_open_entry; avg_value_10=418.9619M; adr20=7.9422; close=14.9500; ma50=14.0136
rsi2,RGTI,2025-08-22,14.185,14.175,0.01,2025-08-22,14.175,same_day_stop_loss,707,10028.8,-7.07,-0.000705,-1.0,-36.499237,78.498188,0,95.0,setup_rsi2=3.67; next_open_entry; avg_value_10=674.7693M; adr20=8.3332; close=14.8200; ma50=14.1582
rsi2,CLS,2025-08-22,181.210007,179.5,1.710007,2025-08-22,179.5,same_day_stop_loss,55,9966.55,-94.05,-0.009437,-1.0,-1.286552,5.33331,0,95.0,setup_rsi2=1.53; next_open_entry; avg_value_10=576.1933M; adr20=5.3862; close=188.9200; ma50=169.6680
rsi2,PLTR,2025-08-22,155.315002,153.809998,1.505005,2025-08-22,153.809998,same_day_stop_loss,64,9940.16,-96.32,-0.00969,-1.0,-2.355473,5.239182,0,92.0,setup_rsi2=3.73; next_open_entry; avg_value_10=14877.7867M; adr20=4.3099; close=158.7400; ma50=153.5748
rsi2,TLN,2025-08-22,357.859985,357.470001,0.389984,2025-08-22,357.470001,same_day_stop_loss,28,10020.08,-10.92,-0.00109,-1.0,-23.077862,15.846858,0,91.0,setup_rsi2=1.08; next_open_entry; avg_value_10=287.9846M; adr20=3.7528; close=356.1100; ma50=323.8052
rsi2,FFAI,2025-08-22,2.27,2.15,0.12,2025-08-25,2.41,ma10_break,4420,10033.4,618.8,0.061674,1.166669,-0.541668,1.666669,3,92.0,setup_rsi2=4.09; next_open_entry; avg_value_10=37.4908M; adr20=11.9475; close=2.4600; ma50=2.1171
rsi2,COUR,2025-08-22,11.27,11.155,0.115001,2025-08-25,11.155,stop_loss,891,10041.57,-102.47,-0.010204,-1.0,-1.217387,2.13042,3,90.0,setup_rsi2=3.86; next_open_entry; avg_value_10=30.3696M; adr20=4.3684; close=11.3800; ma50=10.0080
rsi2,TLN,2025-08-25,358.5,348.859985,9.640015,2025-08-26,369.211002,ma10_break,28,10038.0,299.91,0.029877,1.111098,-0.566388,2.243773,1,90.0,setup_rsi2=0.78; next_open_entry; avg_value_10=270.0686M; adr20=3.7136; close=355.5300; ma50=325.4160
rsi2,TLN,2025-08-26,374.910004,353.040009,21.869995,2025-09-02,368.850006,ma10_break,26,9747.66,-157.56,-0.016164,-0.277092,-0.541381,0.884316,7,92.0,setup_rsi2=0.65; next_open_entry; avg_value_10=330.5818M; adr20=3.7419; close=378.7900; ma50=327.4486
rsi2,TDUP,2025-09-03,10.31,10.21,0.1,2025-09-03,10.21,same_day_stop_loss,973,10031.63,-97.3,-0.009699,-1.0,-2.089998,3.799977,0,98.0,setup_rsi2=4.16; next_open_entry; avg_value_10=28.3876M; adr20=5.5699; close=10.5600; ma50=8.9554
rsi2,WLDN,2025-09-03,107.150002,105.940002,1.209999,2025-09-03,105.940002,same_day_stop_loss,93,9964.95,-112.53,-0.011293,-1.0,-4.909097,0.42975,0,96.0,setup_rsi2=4.35; next_open_entry; avg_value_10=53.8294M; adr20=5.9838; close=103.7800; ma50=89.2786
rsi2,UAMY,2025-09-03,4.38,4.14,0.24,2025-09-04,4.3,ma10_break,2292,10038.96,-183.36,-0.018265,-0.333333,-0.541667,0.874999,1,97.0,setup_rsi2=4.90; next_open_entry; avg_value_10=28.9359M; adr20=9.2389; close=4.3100; ma50=3.4716
rsi2,UAMY,2025-09-04,4.3,4.27,0.03,2025-09-04,4.27,same_day_stop_loss,2334,10036.2,-70.02,-0.006977,-1.0,-1.666661,9.666598,0,98.0,setup_rsi2=4.90; next_open_entry; avg_value_10=27.4382M; adr20=9.2708; close=4.5800; ma50=3.5116
rsi2,WLDN,2025-09-04,103.860001,101.209999,2.650002,2025-09-04,101.209999,same_day_stop_loss,96,9970.56,-254.4,-0.025515,-1.0,-1.007546,0.1283,0,96.0,setup_rsi2=2.34; next_open_entry; avg_value_10=52.9006M; adr20=5.8029; close=103.1400; ma50=90.1586
rsi2,EVLV,2025-09-04,7.97,7.841,0.129,2025-09-04,7.841,same_day_stop_loss,1259,10034.23,-162.41,-0.016186,-1.0,-1.317829,0.426356,0,94.0,setup_rsi2=4.08; next_open_entry; avg_value_10=25.6440M; adr20=5.3187; close=7.8900; ma50=6.8993
rsi2,WLDN,2025-09-05,103.629997,101.190002,2.439995,2025-09-05,101.190002,same_day_stop_loss,96,9948.48,-234.24,-0.023545,-1.0,-3.127055,0.245905,0,95.0,setup_rsi2=1.94; next_open_entry; avg_value_10=52.7494M; adr20=6.0198; close=98.8600; ma50=90.9394
rsi2,EVLV,2025-09-05,7.96,7.8,0.16,2025-09-05,7.8,same_day_stop_loss,1260,10029.6,-201.6,-0.0201,-1.0,-1.437501,0.687499,0,94.0,setup_rsi2=2.56; next_open_entry; avg_value_10=25.4221M; adr20=5.3149; close=8.0600; ma50=6.9387
rsi2,APLD,2025-09-05,14.69,14.055,0.634999,2025-09-05,14.055,same_day_stop_loss,682,10018.58,-433.07,-0.043227,-1.0,-1.600002,0.211025,0,92.0,setup_rsi2=2.26; next_open_entry; avg_value_10=368.3085M; adr20=8.1125; close=13.8900; ma50=12.7134
rsi2,APLD,2025-09-08,13.85,13.674,0.176001,2025-09-08,13.674,same_day_stop_loss,723,10013.55,-127.25,-0.012708,-1.0,-3.920444,0.795448,0,91.0,setup_rsi2=1.06; next_open_entry; avg_value_10=352.0766M; adr20=8.1045; close=13.9100; ma50=12.7804
rsi2,MP,2025-09-08,62.650002,61.401001,1.249001,2025-09-09,63.369999,ma10_break,160,10024.0,115.2,0.011492,0.576459,-0.860689,1.513209,1,97.0,setup_rsi2=3.45; next_open_entry; avg_value_10=584.3547M; adr20=6.1362; close=62.7200; ma50=59.9230
rsi2,WLDN,2025-09-08,99.849998,96.0,3.849998,2025-09-09,96.0,stop_loss,100,9985.0,-385.0,-0.038558,-1.0,-1.571428,0.41039,1,95.0,setup_rsi2=0.59; next_open_entry; avg_value_10=49.8081M; adr20=5.4409; close=97.6500; ma50=91.6490
rsi2,MP,2025-09-09,63.369999,61.575001,1.794998,2025-09-10,63.959999,ma10_break,158,10012.46,93.22,0.00931,0.328691,-0.988858,0.740947,1,96.0,setup_rsi2=2.85; next_open_entry; avg_value_10=555.0282M; adr20=5.6311; close=63.1500; ma50=60.5280
rsi2,PGEN,2025-09-10,4.12,4.02,0.1,2025-09-10,4.02,same_day_stop_loss,2432,10019.84,-243.2,-0.024272,-1.0,-2.3,0.900002,0,99.0,setup_rsi2=4.66; next_open_entry; avg_value_10=37.2008M; adr20=11.6867; close=4.0800; ma50=2.5716
rsi2,WLDN,2025-09-10,96.43,93.800003,2.629997,2025-09-11,101.599998,ma10_break,103,9932.29,532.51,0.053614,1.965781,-0.3308,3.703425,1,94.0,setup_rsi2=0.18; next_open_entry; avg_value_10=45.2195M; adr20=5.3914; close=101.1100; ma50=93.0712
rsi2,LQDA,2025-09-11,27.299999,27.26,0.039999,2025-09-11,27.26,same_day_stop_loss,367,10019.1,-14.68,-0.001465,-1.0,-14.75037,8.500215,0,95.0,setup_rsi2=4.42; next_open_entry; avg_value_10=61.9764M; adr20=4.6976; close=27.0000; ma50=21.3392
rsi2,PGEN,2025-09-11,4.07,3.89,0.18,2025-09-12,3.89,stop_loss,2462,10020.34,-443.16,-0.044226,-1.0,-1.666667,0.555555,1,99.0,setup_rsi2=3.19; next_open_entry; avg_value_10=32.4787M; adr20=11.3376; close=4.1400; ma50=2.6254
rsi2,LQDA,2025-09-12,26.83,26.709999,0.120001,2025-09-12,26.709999,same_day_stop_loss,373,10007.59,-44.76,-0.004473,-1.0,-9.916602,2.583311,0,93.0,setup_rsi2=2.67; next_open_entry; avg_value_10=62.7310M; adr20=4.5580; close=25.9900; ma50=21.6178
rsi2,WWW,2025-09-12,30.02639,29.957455,0.068935,2025-09-12,29.957455,same_day_stop_loss,333,9998.79,-22.96,-0.002296,-1.0,-4.285755,6.42866,0,92.0,setup_rsi2=2.84; next_open_entry; avg_value_10=49.6896M; adr20=3.1337; close=30.0658; ma50=25.5412
rsi2,LQDA,2025-09-15,25.950001,25.639999,0.310001,2025-09-15,25.639999,same_day_stop_loss,386,10016.7,-119.66,-0.011946,-1.0,-1.967735,3.129016,0,93.0,setup_rsi2=0.71; next_open_entry; avg_value_10=64.4298M; adr20=4.7183; close=26.7700; ma50=21.9094
rsi2,INDV,2025-09-15,23.629999,23.059999,0.57,2025-09-15,23.059999,same_day_stop_loss,423,9995.49,-241.11,-0.024122,-1.0,-2.043859,0.0,0,93.0,setup_rsi2=1.11; next_open_entry; avg_value_10=51.4109M; adr20=2.9144; close=23.1950; ma50=20.7687
rsi2,INDV,2025-09-16,23.200001,22.465,0.735001,2025-09-16,22.465,same_day_stop_loss,431,9999.2,-316.79,-0.031681,-1.0,-1.265305,0.0,0,92.0,setup_rsi2=1.08; next_open_entry; avg_value_10=51.0939M; adr20=3.0292; close=22.7700; ma50=20.9131
rsi2,WWW,2025-09-16,29.711255,29.701405,0.00985,2025-09-16,29.701405,same_day_stop_loss,337,10012.69,-3.32,-0.000332,-1.0,-79.985263,33.993784,0,91.0,setup_rsi2=1.92; next_open_entry; avg_value_10=48.5375M; adr20=3.2753; close=29.9378; ma50=25.9568
rsi2,PGEN,2025-09-16,3.63,3.47,0.16,2025-09-17,3.88,ma10_break,2758,10011.54,689.5,0.068871,1.562499,-0.187501,3.187497,1,98.0,setup_rsi2=3.81; next_open_entry; avg_value_10=27.0246M; adr20=10.1416; close=3.8900; ma50=2.7544
rsi2,INDV,2025-09-17,22.889999,22.27,0.619999,2025-09-18,22.27,stop_loss,437,10002.93,-270.94,-0.027086,-1.0,-1.080647,0.717743,1,93.0,setup_rsi2=0.42; next_open_entry; avg_value_10=49.2398M; adr20=3.0143; close=22.9700; ma50=21.0691
rsi2,AEO,2025-09-23,17.808157,17.602226,0.205931,2025-09-23,17.602226,same_day_stop_loss,562,10008.18,-115.73,-0.011564,-1.0,-1.619053,1.761914,0,90.0,setup_rsi2=4.46; next_open_entry; avg_value_10=217.8939M; adr20=5.9055; close=17.6218; ma50=13.6638
rsi2,LDI,2025-09-24,3.26,3.25,0.01,2025-09-24,3.25,same_day_stop_loss,3075,10024.5,-30.75,-0.003067,-1.0,-8.0,13.000024,0,97.0,setup_rsi2=3.19; next_open_entry; avg_value_10=94.4273M; adr20=13.6857; close=3.2600; ma50=2.4246
rsi2,RDDT,2025-09-24,241.509995,235.850006,5.659988,2025-09-24,235.850006,same_day_stop_loss,41,9901.91,-232.06,-0.023436,-1.0,-1.169613,0.439931,0,91.0,setup_rsi2=3.18; next_open_entry; avg_value_10=1609.0929M; adr20=5.7534; close=235.6900; ma50=212.4730
rsi2,KGC,2025-09-19,22.472554,21.913236,0.559318,2025-09-25,23.286559,ma10_break,445,10000.29,362.23,0.036222,1.455354,-0.160714,4.303566,6,92.0,setup_rsi2=4.71; next_open_entry; avg_value_10=357.9225M; adr20=2.5211; close=23.4613; ma50=19.0261
rsi2,OPEN,2025-09-24,7.6,6.91,0.69,2025-09-25,8.24,ma10_break,1318,10016.8,843.52,0.084211,0.927536,-0.42029,2.333333,1,99.0,setup_rsi2=4.93; next_open_entry; avg_value_10=3991.9876M; adr20=17.3355; close=8.2300; ma50=4.5339
rsi2,LASR,2025-09-26,28.219999,27.924999,0.295,2025-09-26,27.924999,same_day_stop_loss,354,9989.88,-104.43,-0.010454,-1.0,-1.457621,3.881356,0,94.0,setup_rsi2=4.78; next_open_entry; avg_value_10=31.3649M; adr20=4.6783; close=29.1300; ma50=26.0050
rsi2,BMNR,2025-09-26,49.565444,47.196139,2.369305,2025-09-29,52.104697,ma10_break,202,10012.22,512.93,0.05123,1.071729,-0.957806,2.118142,3,99.0,setup_rsi2=4.80; next_open_entry; avg_value_10=3019.8563M; adr20=8.6871; close=50.4852; ma50=47.1490
rsi2,LDI,2025-09-26,3.25,3.081,0.169,2025-09-29,3.081,stop_loss,3084,10023.0,-521.2,-0.052,-1.0,-1.538462,0.650887,3,96.0,setup_rsi2=1.98; next_open_entry; avg_value_10=74.9187M; adr20=13.8355; close=3.1300; ma50=2.4848
rsi2,PRCH,2025-09-26,17.450001,16.860001,0.59,2025-09-29,16.860001,stop_loss,574,10016.3,-338.66,-0.033811,-1.0,-1.135593,0.169489,3,95.0,setup_rsi2=3.91; next_open_entry; avg_value_10=43.6916M; adr20=4.7759; close=17.0900; ma50=15.9489
rsi2,ALAB,2025-09-26,200.535004,191.660004,8.875,2025-09-29,208.214996,ma10_break,49,9826.22,376.32,0.038298,0.865351,-0.820845,1.014647,3,95.0,setup_rsi2=1.57; next_open_entry; avg_value_10=1790.1716M; adr20=6.5159; close=197.7800; ma50=180.2788
rsi2,CRDO,2025-09-26,146.304993,138.0,8.304993,2025-09-29,148.449997,ma10_break,68,9948.74,145.86,0.014661,0.258279,-0.849488,0.77604,3,95.0,setup_rsi2=2.18; next_open_entry; avg_value_10=963.4774M; adr20=5.8539; close=142.9300; ma50=127.8023
rsi2,PGY,2025-09-26,35.0,33.130001,1.869999,2025-09-29,33.130001,stop_loss,286,10010.0,-534.82,-0.053429,-1.0,-1.791445,0.278075,3,94.0,setup_rsi2=2.73; next_open_entry; avg_value_10=162.4776M; adr20=6.8688; close=34.6400; ma50=34.4854
rsi2,RDDT,2025-09-26,234.080002,223.5,10.580002,2025-09-29,244.804001,ma10_break,42,9831.36,450.41,0.045813,1.01361,-0.26862,1.167296,3,92.0,setup_rsi2=2.00; next_open_entry; avg_value_10=1605.2207M; adr20=5.4612; close=240.1100; ma50=216.1936
